run,spec,vehicle,ttt_index,ttt_channel_slot,can_user_defined_index,configured_label,description,fcw_context,explicit_sound_label,semantic_status,minimum,maximum,true_time_s,delay_time_s,or_true,trace_status,rows,bad_rows,sha256,t_fcw_audio_observed_s,t_ttt_true_time_complete_s,t_ttt_final_after_delay_s,time_source,observed_to_qualified_s,qualified_to_final_s,observed_braking_onset_s,braking_source_status,br_command_active,fcw_audio_to_observed_braking_s
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V9_T295_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW/V9_T295_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2278,79,2e45603bd747aa74d6b7ed09539d98f112e9a2cfd3030b8dffd45a22ecd2eb80,17.4699001312256,17.4699001312256,18.4699001312256,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,17.4899005889893,br_zero_braking_source_unconfirmed,False,0.020000457763700297
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW (1)/V9_T295_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW (1)/V9_T295_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,no_within_tolerance_rising_edge,2046,79,cc87d0672ca84f4a8d808c09560a349b2679d3e9ed97d60e032ad2aebc461b21,,,,Time tolerance X (within tolerances) first 0-to-1 edge,,,18.2999000549316,robot_channel_active,True,
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW (1)/V9_T295_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW (1)/V9_T295_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2344,79,43db91b51e93a5e2113ab8904353b175b2980bf799870b60c106d11fafdfe7d9,18.6998996734619,18.6998996734619,19.6998996734619,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.4598999023438,br_zero_braking_source_unconfirmed,False,-0.2399997711181001
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW (1)/V9_T295_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/36-GVT 40 kph/295-VUT 50 kph; CCScpo Nearside GVT 40 kph FCW (1)/V9_T295_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2278,79,2e45603bd747aa74d6b7ed09539d98f112e9a2cfd3030b8dffd45a22ecd2eb80,17.4699001312256,17.4699001312256,18.4699001312256,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,17.4899005889893,br_zero_braking_source_unconfirmed,False,0.020000457763700297
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V9_T299_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V9_T299_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2553,79,410fa044a26228a7de062eb14dbdfc886462f2b41fda28194fc6ac6e27a870fd,18.4899005889893,18.4899005889893,19.4899005889893,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.8999004364014,br_zero_braking_source_unconfirmed,False,1.4099998474120987
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V9_T299_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V9_T299_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2391,79,a3270dd2d8a407c7c3af669957c60e6d2169ca154f5af4c995b8fb36ca1f3d28,17.5898990631104,17.5898990631104,18.5898990631104,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.6898994445801,br_zero_braking_source_unconfirmed,False,1.1000003814696981
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V9_T299_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW/V9_T299_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2403,79,e179d94dffc3346dd519807c10c14b701bed01cb72ca7908c46c1028a8ac8bb0,17.279899597168,17.279899597168,18.279899597168,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.6898994445801,br_zero_braking_source_unconfirmed,False,1.4099998474120987
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW (1)/V9_T299_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW (1)/V9_T299_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2553,79,410fa044a26228a7de062eb14dbdfc886462f2b41fda28194fc6ac6e27a870fd,18.4899005889893,18.4899005889893,19.4899005889893,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.8999004364014,br_zero_braking_source_unconfirmed,False,1.4099998474120987
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW (1)/V9_T299_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW (1)/V9_T299_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2391,79,a3270dd2d8a407c7c3af669957c60e6d2169ca154f5af4c995b8fb36ca1f3d28,17.5898990631104,17.5898990631104,18.5898990631104,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.6898994445801,br_zero_braking_source_unconfirmed,False,1.1000003814696981
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW (1)/V9_T299_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/30-SCPO [L.6.1.8]/31-FCW/35-Nearside/37-GVT 50 kph/299-VUT 60 kph; CCScpo Nearside GVT 50 kph FCW (1)/V9_T299_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2403,79,e179d94dffc3346dd519807c10c14b701bed01cb72ca7908c46c1028a8ac8bb0,17.279899597168,17.279899597168,18.279899597168,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.6898994445801,br_zero_braking_source_unconfirmed,False,1.4099998474120987
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW/V9_T235_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW/V9_T235_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2122,93,4654550ef113bba2636556bd9c5c52514d46a0933662e1a3da3be4c2f43f8cd3,16.1000003814697,16.1000003814697,17.1000003814697,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,16.7000007629395,robot_channel_active,True,0.6000003814697976
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW/V9_T235_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW/V9_T235_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2529,93,0fda43a1870547652abad63b175b9cc5ddfc38f554c9165eb7befb9b2cc72b67,21.2900009155273,21.2900009155273,22.2900009155273,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.8799991607666,robot_channel_active,True,0.5899982452393004
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW/V9_T235_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW/V9_T235_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2318,93,912d38029ee046ed157b3b49ddbc50d66624c85d58e0ab9c04bcfa5204538c4b,18.8999996185303,18.8999996185303,19.8999996185303,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.2999992370605,robot_channel_active,True,0.3999996185302024
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW (1)/V9_T235_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW (1)/V9_T235_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2122,93,4654550ef113bba2636556bd9c5c52514d46a0933662e1a3da3be4c2f43f8cd3,16.1000003814697,16.1000003814697,17.1000003814697,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,16.7000007629395,robot_channel_active,True,0.6000003814697976
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW (1)/V9_T235_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW (1)/V9_T235_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2529,93,0fda43a1870547652abad63b175b9cc5ddfc38f554c9165eb7befb9b2cc72b67,21.2900009155273,21.2900009155273,22.2900009155273,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.8799991607666,robot_channel_active,True,0.5899982452393004
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW (1)/V9_T235_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/235-VUT 50 kph; CCRs 50 % FCW (1)/V9_T235_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2318,93,912d38029ee046ed157b3b49ddbc50d66624c85d58e0ab9c04bcfa5204538c4b,18.8999996185303,18.8999996185303,19.8999996185303,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,19.2999992370605,robot_channel_active,True,0.3999996185302024
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW/V9_T239_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW/V9_T239_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2097,93,8d23bfeca002523c9e774ed6d055152498c25e5b279247bb71cf424494849cf8,16.8299999237061,16.8299999237061,17.8299999237061,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,17.5699996948242,robot_channel_active,True,0.7399997711181001
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW/V9_T239_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW/V9_T239_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2149,93,0c1c0e960ef3b99cb5b1ff4f7f96d62dff3b6ff85e91792574b1f9762ce759e9,17.5400009155273,17.5400009155273,18.5400009155273,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.4500007629395,robot_channel_active,True,0.9099998474121982
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW/V9_T239_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW/V9_T239_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2458,93,abe9b5a05fbec0f7f5246c39155b8d545a613295db85504a61be4e7f1ef7353b,20.7199993133545,20.7199993133545,21.7199993133545,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.3899993896484,robot_channel_active,True,0.6700000762938991
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW (1)/V9_T239_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW (1)/V9_T239_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2097,93,8d23bfeca002523c9e774ed6d055152498c25e5b279247bb71cf424494849cf8,16.8299999237061,16.8299999237061,17.8299999237061,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,17.5699996948242,robot_channel_active,True,0.7399997711181001
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW (1)/V9_T239_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW (1)/V9_T239_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2149,93,0c1c0e960ef3b99cb5b1ff4f7f96d62dff3b6ff85e91792574b1f9762ce759e9,17.5400009155273,17.5400009155273,18.5400009155273,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,18.4500007629395,robot_channel_active,True,0.9099998474121982
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW (1)/V9_T239_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/239-VUT 60 kph; CCRs -50 % FCW (1)/V9_T239_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2458,93,abe9b5a05fbec0f7f5246c39155b8d545a613295db85504a61be4e7f1ef7353b,20.7199993133545,20.7199993133545,21.7199993133545,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.3899993896484,robot_channel_active,True,0.6700000762938991
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW/V9_T243_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW/V9_T243_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2413,93,d57cea7b452e5e481bdfdcf43d1bb2534db06a6cc65a2ef67b2bb564cdc8ffd9,20.3400001525879,20.3400001525879,21.3400001525879,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.1000003814697,robot_channel_active,True,0.7600002288818004
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW/V9_T243_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW/V9_T243_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2511,93,e9d13f961afd1394e567dfee79b318879280d53b6899cd711f216993a1bea8ec,19.7399997711182,19.7399997711182,20.7399997711182,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.6499996185303,robot_channel_active,True,0.9099998474120987
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW/V9_T243_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW/V9_T243_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2694,93,ca7b69ff78121d7f789c448745cbe3ca455c8c3ccdf61e5a1285ccaae1cd387f,21.25,21.25,22.25,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,22.3199996948242,robot_channel_active,True,1.069999694824201
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW (1)/V9_T243_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW (1)/V9_T243_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2413,93,d57cea7b452e5e481bdfdcf43d1bb2534db06a6cc65a2ef67b2bb564cdc8ffd9,20.3400001525879,20.3400001525879,21.3400001525879,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.1000003814697,robot_channel_active,True,0.7600002288818004
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW (1)/V9_T243_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW (1)/V9_T243_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2511,93,e9d13f961afd1394e567dfee79b318879280d53b6899cd711f216993a1bea8ec,19.7399997711182,19.7399997711182,20.7399997711182,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.6499996185303,robot_channel_active,True,0.9099998474120987
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW (1)/V9_T243_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/243-VUT 70 kph; CCRs 50 % FCW (1)/V9_T243_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2694,93,ca7b69ff78121d7f789c448745cbe3ca455c8c3ccdf61e5a1285ccaae1cd387f,21.25,21.25,22.25,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,22.3199996948242,robot_channel_active,True,1.069999694824201
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R1.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R1.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2570,93,3d141716c2a6fee6531d514e06692cbd30a41ae891c77fb8c14c8c6c8cbf5531,19.2199993133545,19.2199993133545,20.2199993133545,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,20.3799991607666,robot_channel_active,True,1.1599998474121023
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R2.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R2.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2787,93,141cdb1c9cbd0b36b04983befdae0f93e1e2e095c795c3b12ecc122e985e73e5,20.0100002288818,20.0100002288818,21.0100002288818,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.1000003814697,robot_channel_active,True,1.0900001525879013
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R3.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R3.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2803,93,591d31d24f0c478f464d31ee968f096284394f3f976fc04fc07e54e02f4e43fe,20.5599994659424,20.5599994659424,21.5599994659424,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.6000003814697,robot_channel_active,True,1.0400009155273011
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R4.txt,9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/12-FCW/13-CCRs/247-VUT 80 kph; CCRs -50 % FCW/V9_T247_R4.spec,9-BZ7,3,1,1,SoundAlarm,AR Speed Throttle Event,True,True,avad3_fcw_audio_explicit_sound_label,0.5,1.5,0.0,1.0,False,fcw_audio_rising_edge_found,2797,93,04869755d55b05440491da462d97323d6719b58c197ae8de79bdcc16cae44a09,20.1499996185303,20.1499996185303,21.1499996185303,Time tolerance X (within tolerances) first 0-to-1 edge,0.0,1.0,21.4699993133545,robot_channel_active,True,1.319999694824201
