run,vehicle,scenario,filename,rows,channels,row_count_matches,file_path_has_aeb,event_status,explicit_aeb_fcw_channels,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,robot_max_abs_json,observed_braking_onset_s,observed_braking_onset_ttc_s,onset_speed_kph,peak_deceleration_mps2,speed_drop_2s_kph,lateral_velocity_delta_peak_mps,yaw_rate_delta_peak_dps,heading_change_deg,speed_rebound_kph,positive_speed_step_fraction,brake_pulse_count,jerk_p95_mps3,prototype_similarity_0_1,prototype_scope,target_source,target_usable_dynamic,target_active_samples,target_reference_path_range_m,target_reference_frame_offset_x_m,target_reference_frame_offset_y_m,target_reference_frame_offset_norm_m,target_raw_position_difference_p50_m,target_aligned_position_residual_rmse_m,target_aligned_position_residual_p95_m,target_aligned_position_residual_max_m,aeb_request_proxy_earliest_s,aeb_request_proxy_nominal_s,aeb_request_proxy_latest_s,aeb_request_to_onset_prior_low_s,aeb_request_to_onset_prior_high_s,aeb_request_proxy_status
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R17.txt,13-xiaopengG9,AEB,V13_T9_R17.txt,738,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 61.1500015258789, ""event_max_abs_delta"": 52.79786968231201}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,9999.0,55.5452003479004,-7.4276803016662605,47.87672567367558,0.022392887622117996,0.6198454797267913,0.7899322509760225,1.8243625164031991,0.04709141274238227,1,20.042593689853213,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R18.txt,13-xiaopengG9,AEB,V13_T9_R18.txt,736,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.2000007629395, ""event_max_abs_delta"": 51.610368728637745}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,37.8865280151367,55.4782371520996,-7.341748762130738,48.0028419494629,0.024474078789353346,0.6168076694011695,1.10296440124511,1.813545078039171,0.04709141274238227,1,19.972861055483232,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R19.txt,13-xiaopengG9,AEB,V13_T9_R19.txt,735,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.2999992370605, ""event_max_abs_delta"": 50.96036720275874}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,19.8209533691406,55.4921684265137,-7.23972020149231,47.7337837219238,0.02172879874706266,0.6257209628820419,1.3751153945922807,1.7778898775577532,0.04709141274238227,1,21.44131216957098,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R2.txt,13-xiaopengG9,AEB,V13_T9_R2.txt,735,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 61.4500007629395, ""event_max_abs_delta"": 52.860368728637745}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,30.3440113067627,55.4966659545898,-7.453115081787106,48.61007726192473,0.012171044945716851,1.1538980603218079,1.6659355163574006,2.014487445354459,0.05307262569832402,1,25.18578320228286,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R20.txt,13-xiaopengG9,AEB,V13_T9_R20.txt,734,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.9500007629395, ""event_max_abs_delta"": 51.097868919372615}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.369899988174438,9999.0,55.5049858093262,-7.33108801841736,47.778100252151454,0.01727074664086104,0.737503618001937,0.4359741210940058,1.9083541333675411,0.05263157894736842,1,19.782913373511303,,,Object 1,False,,,,,,,,,,0.019899988174438,0.11989998817443798,0.21989998817443798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R21.txt,13-xiaopengG9,AEB,V13_T9_R21.txt,736,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 58.9500007629395, ""event_max_abs_delta"": 50.597868919372615}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,9999.0,55.5051345825195,-7.149066877365112,47.573657989502,0.0129026882350445,0.702490270137787,0.40354919433599434,1.762847930192944,0.046831955922865015,1,19.723695938539,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R22.txt,13-xiaopengG9,AEB,V13_T9_R22.txt,734,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.75, ""event_max_abs_delta"": 51.16036796569824}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,38.9676399230957,55.4801864624023,-7.211932373046878,47.5585670471191,0.013181330170482354,0.6278016716241835,0.76393049955368,1.900601297616958,0.055401662049861494,1,21.480454232533816,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R23.txt,13-xiaopengG9,AEB,V13_T9_R23.txt,752,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 66.0500030517578, ""event_max_abs_delta"": 56.94787120819091}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.379900008440018,9999.0,55.486400604248,-7.367142772674561,48.2600479125977,0.03428108850494029,0.590517714619636,1.247802734375,1.884051144123074,0.049315068493150684,1,26.404336941157776,,,Object 1,False,,,,,,,,,,0.029900008440018,0.12990000844001798,0.22990000844001798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R24.txt,13-xiaopengG9,AEB,V13_T9_R24.txt,701,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 62.8499984741211, ""event_max_abs_delta"": 54.51036643981934}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,17.2437610626221,55.477897644043,-7.566521310806275,48.15283918380742,0.04647373035550109,0.541339129209519,1.2533264160156001,1.9316800236701979,0.03910614525139665,1,23.11138120485171,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R25.txt,13-xiaopengG9,AEB,V13_T9_R25.txt,739,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 62.8499984741211, ""event_max_abs_delta"": 54.24786663055421}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,9999.0,55.5372009277344,-7.635996675491333,48.82932543754575,0.018890069797635047,0.78168360888958,0.39933776855500014,2.037166476249697,0.04735376044568245,1,23.415120736779503,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R26.txt,13-xiaopengG9,AEB,V13_T9_R26.txt,736,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 61.3499984741211, ""event_max_abs_delta"": 52.24786663055421}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.379900008440018,9999.0,55.4807662963867,-7.494562292098998,48.444213390350356,0.0336593016982079,0.7062593288719655,0.59521484375,2.025021314620973,0.0446927374301676,1,22.99601184942026,,,Object 1,False,,,,,,,,,,0.029900008440018,0.12990000844001798,0.22990000844001798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R27.txt,13-xiaopengG9,AEB,V13_T9_R27.txt,738,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 61.9500007629395, ""event_max_abs_delta"": 53.110368728637745}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.369899988174438,39.997974395752,55.4697761535645,-7.455634021759035,48.45205223560336,0.018406848423182992,0.738577675074339,0.6980671584606201,2.037879884243007,0.05555555555555555,1,22.53371569748677,,,Object 1,False,,,,,,,,,,0.019899988174438,0.11989998817443798,0.21989998817443798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R28.txt,13-xiaopengG9,AEB,V13_T9_R28.txt,734,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.3499984741211, ""event_max_abs_delta"": 51.99786663055421}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,23.6807327270508,55.4914131164551,-7.353739023208618,48.13114857673648,0.015234321355819699,0.6734567377716307,0.680861473083489,1.8952535390853849,0.05013927576601671,1,21.742329953613787,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R29.txt,13-xiaopengG9,AEB,V13_T9_R29.txt,733,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.25, ""event_max_abs_delta"": 51.64786815643311}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,9.67939567565918,55.4731140136719,-7.346312904357911,47.94125294685369,0.02158037200570105,0.6908111199736598,0.7500963211059997,1.989610701799395,0.052924791086350974,1,23.09738403533245,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R3.txt,13-xiaopengG9,AEB,V13_T9_R3.txt,738,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 61.75, ""event_max_abs_delta"": 52.64786815643311}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.379900008440018,9999.0,55.4353904724121,-7.395925521850585,48.3575836420059,0.0603831317275762,0.7150342240929605,0.5150451660149997,2.098049819469452,0.05,1,25.218002110016428,,,Object 1,False,,,,,,,,,,0.029900008440018,0.12990000844001798,0.22990000844001798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R30.txt,13-xiaopengG9,AEB,V13_T9_R30.txt,735,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.2999992370605, ""event_max_abs_delta"": 51.69786739349361}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,9999.0,55.5235176086426,-7.261736631393432,47.82860350608823,0.00854475842788818,0.5834067687392235,0.8852844238280113,1.9085442125797218,0.05263157894736842,1,21.75518479506828,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R31.txt,13-xiaopengG9,AEB,V13_T9_R31.txt,687,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.5, ""event_max_abs_delta"": 50.64786815643311}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.369899988174438,9999.0,55.5143508911133,-7.123674440383913,47.6647987365723,0.04850529134273529,0.725816875696182,1.3423004150390057,1.9949296116828932,0.0440771349862259,1,20.824950332513154,,,Object 1,False,,,,,,,,,,0.019899988174438,0.11989998817443798,0.21989998817443798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R32.txt,13-xiaopengG9,AEB,V13_T9_R32.txt,739,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.7999992370605, ""event_max_abs_delta"": 51.71036720275874}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.379900008440018,37.5179634094238,55.4462280273438,-7.058276796340941,47.6530647277832,0.009722168382722888,0.5952422618865965,1.0410978794097896,1.956404775381084,0.0521978021978022,1,22.308669965779384,,,Object 1,False,,,,,,,,,,0.029900008440018,0.12990000844001798,0.22990000844001798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R4.txt,13-xiaopengG9,AEB,V13_T9_R4.txt,731,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.9000015258789, ""event_max_abs_delta"": 51.54786968231201}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,9999.0,55.5277404785156,-7.382368850708008,48.27476835250859,0.0181439891457557,0.6789110228419306,0.7508697509759941,2.036065280437469,0.05307262569832402,1,25.168457236615243,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R5.txt,13-xiaopengG9,AEB,V13_T9_R5.txt,737,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.5999984741211, ""event_max_abs_delta"": 51.74786663055421}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.369899988174438,36.7390289306641,55.5009155273438,-7.303044033050536,47.847728490829496,0.01333544612862173,0.696224898099899,1.0374760627746502,2.023222386837006,0.05817174515235457,1,23.730292375955244,,,Object 1,False,,,,,,,,,,0.019899988174438,0.11989998817443798,0.21989998817443798,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R6.txt,13-xiaopengG9,AEB,V13_T9_R6.txt,736,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 60.25, ""event_max_abs_delta"": 50.66036796569824}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.399899989366531,9999.0,55.395263671875,-7.235335016250611,47.780581951141386,0.0424198210239411,0.80170526355505,0.552490234375,2.1761816740036,0.05263157894736842,1,23.301107917285172,,,Object 1,False,,,,,,,,,,0.049899989366531006,0.14989998936653098,0.249899989366531,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R7.txt,13-xiaopengG9,AEB,V13_T9_R7.txt,735,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.6500015258789, ""event_max_abs_delta"": 51.31036949157714}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,30.0336570739746,55.5361518859863,-7.229324674606325,47.8115653991699,0.0120318159461021,0.6919704005122186,0.9956970214843999,2.1711739301681563,0.04709141274238227,1,24.418723648194806,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R8.txt,13-xiaopengG9,AEB,V13_T9_R8.txt,736,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.9500007629395, ""event_max_abs_delta"": 51.597868919372615}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.349900007247925,30.6549339294434,55.5450553894043,-7.40498571395874,48.24614143371587,0.019563376903534407,0.9213317930698399,1.8517761230469034,2.29610753059387,0.044444444444444446,1,26.385114023801066,,,Object 1,False,,,,,,,,,,-9.999275207495106e-05,0.09990000724792503,0.19990000724792503,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
13-xiaopengG9/3-Euro NCAP AEB Car-to-Car 2020 Group (VUT)/2-Conditioning/3-New Vehicle Conditioning/9-Brakes method A (20 @ 56 kph) [8.1.2.1]/V13_T9_R9.txt,13-xiaopengG9,AEB,V13_T9_R9.txt,733,409,True,True,robot_channel_active,,True,True,False,False,False,"{""BR Command"": {""event_max_abs"": 59.5499992370605, ""event_max_abs_delta"": 50.96036720275874}, ""BR start"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}, ""BR test"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 1.0}, ""Motion Going BR"": {""event_max_abs"": 1.0, ""event_max_abs_delta"": 0.0}}",0.359899997711182,9999.0,55.4486351013184,-7.204456758499146,47.971112251281774,0.01978556148242203,0.8994856774806985,1.792098999024006,1.972073972225191,0.05277777777777778,1,23.778712180827014,,,Object 1,False,,,,,,,,,,0.009899997711181996,0.10989999771118197,0.20989999771118198,0.15,0.35,operator_engineering_prior_not_observed_ecu_signal
