run,rel_dist_at_onset_m,min_rel_dist_m,min_rel_dist_rel_s,first_contact_rel_s,speed_at_first_contact_kph,outcome
8-huajingS/7-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/370-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V8_T370_R7.txt,-0.123,-0.453,-0.98,-2.0,20.56,contact_and_stopped
8-huajingS/7-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/370-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V8_T370_R8.txt,-0.288,-0.523,-0.74,-2.0,20.67,contact_and_stopped
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB (1)/V9_T129_R3.txt,12.348,-9.035,2.47,1.37,0.35,passed_or_swept
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB (1)/V9_T129_R4.txt,11.953,-9.243,2.47,1.34,0.35,passed_or_swept
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB (1)/V9_T129_R5.txt,13.088,-8.596,2.49,1.45,0.26,passed_or_swept
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R3.txt,12.348,-9.035,2.47,1.37,0.35,passed_or_swept
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R4.txt,11.953,-9.243,2.47,1.34,0.35,passed_or_swept
9-BZ7/5-C-IASI ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/41-GVT 15 kph/129-VUT 15 kph; CCFT 30 kph AEB/V9_T129_R5.txt,13.088,-8.596,2.49,1.45,0.26,passed_or_swept
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/52-VUT 20 kph; CCRs -50 % AEB (1)/V9_T52_R1.txt,3.494,1.658,0.61,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/52-VUT 20 kph; CCRs -50 % AEB (1)/V9_T52_R2.txt,3.557,1.719,0.6,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/52-VUT 20 kph; CCRs -50 % AEB (1)/V9_T52_R3.txt,3.5,1.639,0.65,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/52-VUT 20 kph; CCRs -50 % AEB/V9_T52_R1.txt,3.494,1.658,0.61,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/52-VUT 20 kph; CCRs -50 % AEB/V9_T52_R2.txt,3.557,1.719,0.6,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/52-VUT 20 kph; CCRs -50 % AEB/V9_T52_R3.txt,3.5,1.639,0.65,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/55-VUT 30 kph; CCRs 50 % AEB (1)/V9_T55_R1.txt,6.239,2.347,0.9,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/55-VUT 30 kph; CCRs 50 % AEB (1)/V9_T55_R2.txt,5.921,1.701,0.99,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/55-VUT 30 kph; CCRs 50 % AEB (1)/V9_T55_R3.txt,6.085,2.061,0.92,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/55-VUT 30 kph; CCRs 50 % AEB/V9_T55_R1.txt,6.239,2.347,0.9,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/55-VUT 30 kph; CCRs 50 % AEB/V9_T55_R2.txt,5.921,1.701,0.99,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/55-VUT 30 kph; CCRs 50 % AEB/V9_T55_R3.txt,6.085,2.061,0.92,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/58-VUT 40 kph; CCRs -50 % AEB (1)/V9_T58_R1.txt,8.931,1.612,1.29,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/58-VUT 40 kph; CCRs -50 % AEB (1)/V9_T58_R2.txt,10.106,3.317,1.16,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/58-VUT 40 kph; CCRs -50 % AEB (1)/V9_T58_R3.txt,9.54,2.658,1.15,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/58-VUT 40 kph; CCRs -50 % AEB/V9_T58_R1.txt,8.931,1.612,1.29,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/58-VUT 40 kph; CCRs -50 % AEB/V9_T58_R2.txt,10.106,3.317,1.16,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/58-VUT 40 kph; CCRs -50 % AEB/V9_T58_R3.txt,9.54,2.658,1.15,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/694-VUT 45 kph; Truck CCRs -50 % AEB (1)/V9_T694_R1.txt,11.125,1.806,1.49,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/694-VUT 45 kph; Truck CCRs -50 % AEB (1)/V9_T694_R2.txt,12.178,2.939,1.45,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/694-VUT 45 kph; Truck CCRs -50 % AEB/V9_T694_R1.txt,11.125,1.806,1.49,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/694-VUT 45 kph; Truck CCRs -50 % AEB/V9_T694_R2.txt,12.178,2.939,1.45,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/697-VUT 45 kph; Truck CCRs 100 % AEB (1)/V9_T697_R1.txt,13.555,4.843,1.32,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/697-VUT 45 kph; Truck CCRs 100 % AEB/V9_T697_R1.txt,13.555,4.843,1.32,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/700-VUT 45 kph; Truck CCRs50 % AEB (1)/V9_T700_R1.txt,13.336,4.745,1.31,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/700-VUT 45 kph; Truck CCRs50 % AEB (1)/V9_T700_R2.txt,13.574,5.071,1.28,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/700-VUT 45 kph; Truck CCRs50 % AEB/V9_T700_R1.txt,13.336,4.745,1.31,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/700-VUT 45 kph; Truck CCRs50 % AEB/V9_T700_R2.txt,13.574,5.071,1.28,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/703-VUT 55 kph; Truck CCRs -50 % AEB (1)/V9_T703_R1.txt,16.957,4.475,1.53,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/703-VUT 55 kph; Truck CCRs -50 % AEB (1)/V9_T703_R2.txt,16.292,3.954,1.56,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/703-VUT 55 kph; Truck CCRs -50 % AEB/V9_T703_R1.txt,16.957,4.475,1.53,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/703-VUT 55 kph; Truck CCRs -50 % AEB/V9_T703_R2.txt,16.292,3.954,1.56,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/706-VUT 55kph; Truck CCRs 100 % AEB (1)/V9_T706_R1.txt,18.087,5.905,1.52,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/706-VUT 55kph; Truck CCRs 100 % AEB (1)/V9_T706_R2.txt,18.387,6.23,1.52,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/706-VUT 55kph; Truck CCRs 100 % AEB/V9_T706_R1.txt,18.087,5.905,1.52,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/706-VUT 55kph; Truck CCRs 100 % AEB/V9_T706_R2.txt,18.387,6.23,1.52,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/709-VUT 55 kph; Truck CCRs50 % AEB (1)/V9_T709_R1.txt,18.436,6.204,1.53,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/709-VUT 55 kph; Truck CCRs50 % AEB (1)/V9_T709_R2.txt,18.115,5.858,1.53,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/709-VUT 55 kph; Truck CCRs50 % AEB/V9_T709_R1.txt,18.436,6.204,1.53,,,clear
9-BZ7/5-C-IASI ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CNCAP/11-CCRs/709-VUT 55 kph; Truck CCRs50 % AEB/V9_T709_R2.txt,18.115,5.858,1.53,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB (1)/V9_T275_R1.txt,5.475,1.572,0.91,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB (1)/V9_T275_R2.txt,5.404,1.491,0.92,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB (1)/V9_T275_R3.txt,6.584,2.619,0.9,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V9_T275_R1.txt,5.475,1.572,0.91,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V9_T275_R2.txt,5.404,1.491,0.92,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/18-GVT 20 kph/275-VUT 30 kph; CCScp Farside GVT 20 kph AEB/V9_T275_R3.txt,6.584,2.619,0.9,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB (1)/V9_T278_R1.txt,8.986,2.161,1.21,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB (1)/V9_T278_R2.txt,8.933,1.969,1.25,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB (1)/V9_T278_R3.txt,8.713,1.851,1.26,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V9_T278_R1.txt,8.986,2.161,1.21,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V9_T278_R2.txt,8.933,1.969,1.25,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/15-SCP [L.6.1.7]/16-AEB/17-Farside/19-GVT 30 kph/278-VUT 40 kph; CCScp Farside GVT 30 kph AEB/V9_T278_R3.txt,8.713,1.851,1.26,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB (1)/V9_T306_R2.txt,16.098,-14.669,2.63,1.29,-0.49,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB (1)/V9_T306_R3.txt,14.351,-4.811,1.57,1.13,0.45,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB (1)/V9_T306_R4.txt,14.295,-16.559,2.66,1.12,0.64,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB/V9_T306_R2.txt,16.098,-14.669,2.63,1.29,-0.49,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB/V9_T306_R3.txt,14.351,-4.811,1.57,1.13,0.45,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/42-GVT 40 kph/306-VUT 20 kph; CCFT 40 kph AEB/V9_T306_R4.txt,14.295,-16.559,2.66,1.12,0.64,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/309-VUT 30 kph; CCFT 50 kph AEB (1)/V9_T309_R3.txt,19.995,-23.271,2.96,1.15,-1.53,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/309-VUT 30 kph; CCFT 50 kph AEB (1)/V9_T309_R4.txt,17.558,-25.006,2.94,0.97,-0.23,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/309-VUT 30 kph; CCFT 50 kph AEB/V9_T309_R3.txt,19.995,-23.271,2.96,1.15,-1.53,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/38-CCFT [L.6.1.9]/39-AEB/40-Farside/43-GVT 50 kph/309-VUT 30 kph; CCFT 50 kph AEB/V9_T309_R4.txt,17.558,-25.006,2.94,0.97,-0.23,passed_or_swept
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/226-VUT 50 kph; CCRs -50 % AEB (1)/V9_T226_R1.txt,14.017,3.5,1.44,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/226-VUT 50 kph; CCRs -50 % AEB (1)/V9_T226_R3.txt,13.133,2.337,1.46,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/226-VUT 50 kph; CCRs -50 % AEB/V9_T226_R1.txt,14.017,3.5,1.44,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/226-VUT 50 kph; CCRs -50 % AEB/V9_T226_R3.txt,13.133,2.337,1.46,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/229-VUT 30 kph; CCRs 50 % AEB (1)/V9_T229_R1.txt,6.304,2.222,0.93,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/229-VUT 30 kph; CCRs 50 % AEB (1)/V9_T229_R3.txt,5.88,1.817,0.9,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/229-VUT 30 kph; CCRs 50 % AEB/V9_T229_R1.txt,6.304,2.222,0.93,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/229-VUT 30 kph; CCRs 50 % AEB/V9_T229_R3.txt,5.88,1.817,0.9,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/232-VUT 40 kph; CCRs 100 % AEB (1)/V9_T232_R1.txt,9.377,2.426,1.18,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/232-VUT 40 kph; CCRs 100 % AEB (1)/V9_T232_R3.txt,9.325,2.473,1.18,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/232-VUT 40 kph; CCRs 100 % AEB/V9_T232_R1.txt,9.377,2.426,1.18,,,clear
9-BZ7/6-C-NCAP ADAS 2024 (VUT)/9-CCR [L.6.1]/10-AEB-CIASI/11-CCRs/232-VUT 40 kph; CCRs 100 % AEB/V9_T232_R3.txt,9.325,2.473,1.18,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/412-VUT 35 kph; CPLA-25 5 kph AEB (Day) (1)/V9_T412_R1.txt,11.581,1.257,1.68,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/412-VUT 35 kph; CPLA-25 5 kph AEB (Day) (1)/V9_T412_R2.txt,5.917,2.04,0.91,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/412-VUT 35 kph; CPLA-25 5 kph AEB (Day) (1)/V9_T412_R3.txt,5.595,1.678,0.9,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/412-VUT 35 kph; CPLA-25 5 kph AEB (Day)/V9_T412_R1.txt,11.581,1.257,1.68,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/412-VUT 35 kph; CPLA-25 5 kph AEB (Day)/V9_T412_R2.txt,5.917,2.04,0.91,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/412-VUT 35 kph; CPLA-25 5 kph AEB (Day)/V9_T412_R3.txt,5.595,1.678,0.9,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/418-VUT 55 kph; CPLA-25 5 kph AEB (Day) (1)/V9_T418_R1.txt,13.094,2.8,1.42,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/418-VUT 55 kph; CPLA-25 5 kph AEB (Day) (1)/V9_T418_R2.txt,12.378,2.021,1.41,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/418-VUT 55 kph; CPLA-25 5 kph AEB (Day) (1)/V9_T418_R3.txt,12.585,2.291,1.43,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/418-VUT 55 kph; CPLA-25 5 kph AEB (Day)/V9_T418_R1.txt,13.094,2.8,1.42,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/418-VUT 55 kph; CPLA-25 5 kph AEB (Day)/V9_T418_R2.txt,12.378,2.021,1.41,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/12-CPLA [O.6.1.6]/13-CPLA-35Kph&55Kph 5 kph AEB (Day)/418-VUT 55 kph; CPLA-25 5 kph AEB (Day)/V9_T418_R3.txt,12.585,2.291,1.43,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/445-VUT 40 kph; CPNSOC-50 5 kph AEB (Day) (1)/V9_T445_R1.txt,9.08,1.47,1.25,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/445-VUT 40 kph; CPNSOC-50 5 kph AEB (Day) (1)/V9_T445_R2.txt,9.717,1.95,1.32,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/445-VUT 40 kph; CPNSOC-50 5 kph AEB (Day) (1)/V9_T445_R3.txt,9.27,1.565,1.27,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/445-VUT 40 kph; CPNSOC-50 5 kph AEB (Day)/V9_T445_R1.txt,9.08,1.47,1.25,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/445-VUT 40 kph; CPNSOC-50 5 kph AEB (Day)/V9_T445_R2.txt,9.717,1.95,1.32,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/445-VUT 40 kph; CPNSOC-50 5 kph AEB (Day)/V9_T445_R3.txt,9.27,1.565,1.27,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/454-VUT 60 kph; CPNSOC-50 5 kph AEB (Day) (1)/V9_T454_R2.txt,17.031,0.989,1.79,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/454-VUT 60 kph; CPNSOC-50 5 kph AEB (Day) (1)/V9_T454_R3.txt,17.092,1.488,1.75,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/454-VUT 60 kph; CPNSOC-50 5 kph AEB (Day)/V9_T454_R2.txt,17.031,0.989,1.79,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/454-VUT 60 kph; CPNSOC-50 5 kph AEB (Day)/V9_T454_R3.txt,17.092,1.488,1.75,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/532-VUT 20 kph; CPNDOC-50 5 kph AEB (Day) (1)/V9_T532_R1.txt,4.363,2.318,0.65,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/532-VUT 20 kph; CPNDOC-50 5 kph AEB (Day) (1)/V9_T532_R2.txt,3.954,1.814,0.69,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/532-VUT 20 kph; CPNDOC-50 5 kph AEB (Day) (1)/V9_T532_R3.txt,4.22,2.04,0.68,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/532-VUT 20 kph; CPNDOC-50 5 kph AEB (Day)/V9_T532_R1.txt,4.363,2.318,0.65,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/532-VUT 20 kph; CPNDOC-50 5 kph AEB (Day)/V9_T532_R2.txt,3.954,1.814,0.69,,,clear
9-BZ7/7-C-IASI VRU 2024 (VUT)/17-CPNSOC&CPNDOC [O.6.1.7]/18-CPNSOC & CPNDOC 5 kph AEB (Day)/532-VUT 20 kph; CPNDOC-50 5 kph AEB (Day)/V9_T532_R3.txt,4.22,2.04,0.68,,,clear
